user_id,pred_date
54312,2017-04-01
98242,2017-04-01
60616,2017-04-01
72738,2017-04-01
86031,2017-04-01
60866,2017-04-01
49431,2017-04-01
94918,2017-04-01
51840,2017-04-01
5434,2017-04-01
94048,2017-04-01
9776,2017-04-01
15053,2017-04-01
86100,2017-04-01
47783,2017-04-01
8902,2017-04-01
15222,2017-04-01
78670,2017-04-01
12554,2017-04-01
30777,2017-04-01
87784,2017-04-01
50242,2017-04-01
94236,2017-04-01
33046,2017-04-01
59049,2017-04-01
2311,2017-04-01
31249,2017-04-01
96040,2017-04-01
48691,2017-04-01
54970,2017-04-01
37922,2017-04-01
88395,2017-04-01
32044,2017-04-01
76197,2017-04-01
47331,2017-04-01
61248,2017-04-01
57191,2017-04-01
76902,2017-04-01
66115,2017-04-01
59774,2017-04-01
43933,2017-04-01
20135,2017-04-01
29266,2017-04-01
96431,2017-04-01
60409,2017-04-01
10267,2017-04-01
86685,2017-04-01
78684,2017-04-01
31792,2017-04-01
37385,2017-04-01
71412,2017-04-01
81513,2017-04-01
85472,2017-04-01
45303,2017-04-01
71730,2017-04-01
35779,2017-04-01
52380,2017-04-01
87643,2017-04-01
48598,2017-04-01
33496,2017-04-01
97437,2017-04-01
61226,2017-04-01
31791,2017-04-01
81565,2017-04-01
93879,2017-04-01
75697,2017-04-01
63432,2017-04-01
64517,2017-04-01
80065,2017-04-01
43267,2017-04-01
79191,2017-04-01
52031,2017-04-01
9729,2017-04-01
3780,2017-04-01
94386,2017-04-01
16319,2017-04-01
64889,2017-04-01
76176,2017-04-01
84909,2017-04-01
5732,2017-04-01
81349,2017-04-01
41085,2017-04-01
12810,2017-04-01
9402,2017-04-01
75205,2017-04-01
28784,2017-04-01
33963,2017-04-01
60163,2017-04-01
76635,2017-04-01
42157,2017-04-01
85785,2017-04-01
26401,2017-04-01
84704,2017-04-01
36986,2017-04-01
355,2017-04-01
39794,2017-04-01
62739,2017-04-01
69338,2017-04-01
37208,2017-04-01
65086,2017-04-01
94021,2017-04-01
42953,2017-04-01
85013,2017-04-01
1454,2017-04-01
90991,2017-04-01
80034,2017-04-01
97606,2017-04-01
79274,2017-04-01
55022,2017-04-01
52653,2017-04-01
24288,2017-04-01
28476,2017-04-01
75288,2017-04-01
66464,2017-04-01
6435,2017-04-01
60135,2017-04-01
67023,2017-04-01
48736,2017-04-01
51209,2017-04-01
81257,2017-04-01
72017,2017-04-01
47758,2017-04-01
19911,2017-04-01
95430,2017-04-01
8054,2017-04-01
59907,2017-04-01
71738,2017-04-01
30636,2017-04-01
46415,2017-04-01
13983,2017-04-01
19838,2017-04-01
31955,2017-04-01
36353,2017-04-01
9004,2017-04-01
4843,2017-04-01
17725,2017-04-01
26618,2017-04-01
30330,2017-04-01
80526,2017-04-01
86521,2017-04-01
82298,2017-04-01
37008,2017-04-01
26501,2017-04-01
53370,2017-04-01
24009,2017-04-01
30325,2017-04-01
1898,2017-04-01
11365,2017-04-01
61601,2017-04-01
33384,2017-04-01
46026,2017-04-01
31366,2017-04-01
25869,2017-04-01
44615,2017-04-01
63377,2017-04-01
36269,2017-04-01
5427,2017-04-01
968,2017-04-01
59046,2017-04-01
46554,2017-04-01
15179,2017-04-01
98735,2017-04-01
71086,2017-04-01
708,2017-04-01
87597,2017-04-01
32705,2017-04-01
21559,2017-04-01
59267,2017-04-01
19183,2017-04-01
81339,2017-04-01
89482,2017-04-01
4450,2017-04-01
59584,2017-04-01
90682,2017-04-01
50054,2017-04-01
39261,2017-04-01
28674,2017-04-01
16311,2017-04-01
54724,2017-04-01
2914,2017-04-01
92027,2017-04-01
46236,2017-04-01
98335,2017-04-01
39256,2017-04-01
67620,2017-04-01
92554,2017-04-01
79685,2017-04-01
90033,2017-04-01
55355,2017-04-01
20733,2017-04-01
45622,2017-04-01
70018,2017-04-01
55373,2017-04-01
29469,2017-04-01
86739,2017-04-01
40669,2017-04-01
70236,2017-04-01
57898,2017-04-01
95314,2017-04-01
35723,2017-04-01
23412,2017-04-01
25281,2017-04-01
85431,2017-04-01
64353,2017-04-01
6907,2017-04-01
86371,2017-04-01
46772,2017-04-01
26010,2017-04-01
41517,2017-04-01
98131,2017-04-01
30825,2017-04-01
13551,2017-04-01
66038,2017-04-01
72934,2017-04-01
21807,2017-04-01
81959,2017-04-01
60089,2017-04-01
87316,2017-04-01
62758,2017-04-01
77065,2017-04-01
67340,2017-04-01
38015,2017-04-01
87607,2017-04-01
73615,2017-04-01
49309,2017-04-01
59513,2017-04-01
81863,2017-04-01
21285,2017-04-01
60961,2017-04-01
45502,2017-04-01
48670,2017-04-01
23619,2017-04-01
65843,2017-04-01
98503,2017-04-01
11215,2017-04-01
35449,2017-04-01
34920,2017-04-01
42615,2017-04-01
18016,2017-04-01
85765,2017-04-01
21445,2017-04-01
19013,2017-04-01
6841,2017-04-01
96579,2017-04-01
91856,2017-04-01
43549,2017-04-01
49635,2017-04-01
18267,2017-04-01
29448,2017-04-01
85190,2017-04-01
63769,2017-04-01
16725,2017-04-01
60231,2017-04-01
77890,2017-04-01
68447,2017-04-01
2850,2017-04-01
5447,2017-04-01
86884,2017-04-01
34128,2017-04-01
86226,2017-04-01
22788,2017-04-01
10626,2017-04-01
12064,2017-04-01
91430,2017-04-01
70357,2017-04-01
66904,2017-04-01
1080,2017-04-01
7272,2017-04-01
46938,2017-04-01
32931,2017-04-01
16801,2017-04-01
52371,2017-04-01
14528,2017-04-01
65648,2017-04-01
74191,2017-04-01
56446,2017-04-01
42579,2017-04-01
17509,2017-04-01
24134,2017-04-01
48767,2017-04-01
80896,2017-04-01
57749,2017-04-01
35415,2017-04-01
21974,2017-04-01
83863,2017-04-01
50526,2017-04-01
79927,2017-04-01
33061,2017-04-01
87107,2017-04-01
93899,2017-04-01
86823,2017-04-01
33781,2017-04-01
19929,2017-04-01
71527,2017-04-01
20261,2017-04-01
61864,2017-04-01
20861,2017-04-01
97217,2017-04-01
90702,2017-04-01
73458,2017-04-01
27946,2017-04-01
69450,2017-04-01
45892,2017-04-01
1075,2017-04-01
44489,2017-04-01
1607,2017-04-01
68252,2017-04-01
50522,2017-04-01
17216,2017-04-01
43457,2017-04-01
12977,2017-04-01
44109,2017-04-01
28040,2017-04-01
72645,2017-04-01
67137,2017-04-01
51436,2017-04-01
40828,2017-04-01
20681,2017-04-01
88679,2017-04-01
72903,2017-04-01
51831,2017-04-01
90075,2017-04-01
94384,2017-04-01
51471,2017-04-01
45384,2017-04-01
31806,2017-04-01
25629,2017-04-01
89536,2017-04-01
89976,2017-04-01
56423,2017-04-01
90277,2017-04-01
58187,2017-04-01
34804,2017-04-01
52575,2017-04-01
90123,2017-04-01
18810,2017-04-01
41659,2017-04-01
43848,2017-04-01
25823,2017-04-01
10661,2017-04-01
53711,2017-04-01
41970,2017-04-01
11030,2017-04-01
37923,2017-04-01
52368,2017-04-01
24698,2017-04-01
63966,2017-04-01
78792,2017-04-01
6114,2017-04-01
51212,2017-04-01
71382,2017-04-01
65115,2017-04-01
23145,2017-04-01
3950,2017-04-01
11433,2017-04-01
44586,2017-04-01
66460,2017-04-01
64058,2017-04-01
95762,2017-04-01
28808,2017-04-01
19877,2017-04-01
18304,2017-04-01
53268,2017-04-01
17312,2017-04-01
26097,2017-04-01
34765,2017-04-01
90843,2017-04-01
74367,2017-04-01
18963,2017-04-01
92169,2017-04-01
41664,2017-04-01
41426,2017-04-01
2117,2017-04-01
89442,2017-04-01
54555,2017-04-01
48932,2017-04-01
43458,2017-04-01
87389,2017-04-01
9620,2017-04-01
1865,2017-04-01
11713,2017-04-01
13861,2017-04-01
6315,2017-04-01
75999,2017-04-01
11734,2017-04-01
63117,2017-04-01
78438,2017-04-01
9764,2017-04-01
42583,2017-04-01
5489,2017-04-01
95,2017-04-01
42146,2017-04-01
7536,2017-04-01
76496,2017-04-01
58256,2017-04-01
77495,2017-04-01
62960,2017-04-01
78912,2017-04-01
10473,2017-04-01
86693,2017-04-01
81797,2017-04-01
25860,2017-04-01
79420,2017-04-01
22895,2017-04-01
69213,2017-04-01
28909,2017-04-01
37794,2017-04-01
81945,2017-04-01
78057,2017-04-01
72759,2017-04-01
62834,2017-04-01
97256,2017-04-01
75542,2017-04-01
88624,2017-04-01
3527,2017-04-01
81214,2017-04-01
41120,2017-04-01
64847,2017-04-01
70089,2017-04-01
80806,2017-04-01
79643,2017-04-01
92479,2017-04-01
91504,2017-04-01
49343,2017-04-01
70352,2017-04-01
30983,2017-04-01
89075,2017-04-01
46198,2017-04-01
74907,2017-04-01
27158,2017-04-01
70180,2017-04-01
49471,2017-04-01
36450,2017-04-01
69796,2017-04-01
93398,2017-04-01
69625,2017-04-01
75157,2017-04-01
69165,2017-04-01
35213,2017-04-01
62762,2017-04-01
65171,2017-04-01
95851,2017-04-01
90388,2017-04-01
40140,2017-04-01
10166,2017-04-01
54832,2017-04-01
48006,2017-04-01
43497,2017-04-01
30477,2017-04-01
15929,2017-04-01
94692,2017-04-01
40966,2017-04-01
85930,2017-04-01
52573,2017-04-01
72031,2017-04-01
64887,2017-04-01
85039,2017-04-01
19001,2017-04-01
35047,2017-04-01
27627,2017-04-01
59289,2017-04-01
53406,2017-04-01
49464,2017-04-01
55786,2017-04-01
9763,2017-04-01
39685,2017-04-01
58398,2017-04-01
71292,2017-04-01
77236,2017-04-01
38450,2017-04-01
64570,2017-04-01
43031,2017-04-01
79705,2017-04-01
95652,2017-04-01
89556,2017-04-01
21162,2017-04-01
3107,2017-04-01
76878,2017-04-01
64447,2017-04-01
28603,2017-04-01
40068,2017-04-01
77821,2017-04-01
88553,2017-04-01
16614,2017-04-01
23184,2017-04-01
1656,2017-04-01
21351,2017-04-01
58758,2017-04-01
17100,2017-04-01
23962,2017-04-01
17082,2017-04-01
62342,2017-04-01
96944,2017-04-01
38922,2017-04-01
40470,2017-04-01
61874,2017-04-01
96495,2017-04-01
33356,2017-04-01
43220,2017-04-01
51841,2017-04-01
72663,2017-04-01
8182,2017-04-01
79158,2017-04-01
96210,2017-04-01
88347,2017-04-01
8873,2017-04-01
54897,2017-04-01
79924,2017-04-01
78800,2017-04-01
91030,2017-04-01
10893,2017-04-01
48326,2017-04-01
91975,2017-04-01
13361,2017-04-01
56199,2017-04-01
97701,2017-04-01
84369,2017-04-01
27413,2017-04-01
86962,2017-04-01
2934,2017-04-01
12163,2017-04-01
5404,2017-04-01
4713,2017-04-01
49624,2017-04-01
10927,2017-04-01
95454,2017-04-01
21696,2017-04-01
90094,2017-04-01
39563,2017-04-01
33494,2017-04-01
36646,2017-04-01
15234,2017-04-01
35290,2017-04-01
60881,2017-04-01
37326,2017-04-01
33167,2017-04-01
74493,2017-04-01
13922,2017-04-01
32994,2017-04-01
97032,2017-04-01
10462,2017-04-01
60300,2017-04-01
7057,2017-04-01
82494,2017-04-01
20219,2017-04-01
58988,2017-04-01
41687,2017-04-01
25492,2017-04-01
93414,2017-04-01
8301,2017-04-01
36006,2017-04-01
21918,2017-04-01
58209,2017-04-01
19181,2017-04-01
3473,2017-04-01
31362,2017-04-01
14972,2017-04-01
50177,2017-04-01
81770,2017-04-01
29046,2017-04-01
95572,2017-04-01
47857,2017-04-01
24376,2017-04-01
43301,2017-04-01
56291,2017-04-01
76782,2017-04-01
77639,2017-04-01
46457,2017-04-01
67873,2017-04-01
92325,2017-04-01
16148,2017-04-01
48858,2017-04-01
72862,2017-04-01
78089,2017-04-01
52070,2017-04-01
35734,2017-04-01
82361,2017-04-01
93245,2017-04-01
71711,2017-04-01
54693,2017-04-01
20324,2017-04-01
55715,2017-04-01
20955,2017-04-01
47905,2017-04-01
42407,2017-04-01
62466,2017-04-01
76090,2017-04-01
31210,2017-04-01
7554,2017-04-01
56085,2017-04-01
40884,2017-04-01
61940,2017-04-01
44506,2017-04-01
8559,2017-04-01
74124,2017-04-01
26889,2017-04-01
16510,2017-04-01
5955,2017-04-01
82871,2017-04-01
46012,2017-04-01
1684,2017-04-01
87333,2017-04-01
96490,2017-04-01
14143,2017-04-01
16559,2017-04-01
61853,2017-04-01
68858,2017-04-01
35724,2017-04-01
71911,2017-04-01
17932,2017-04-01
46986,2017-04-01
86073,2017-04-01
19034,2017-04-01
40409,2017-04-01
3662,2017-04-01
73873,2017-04-01
61908,2017-04-01
20520,2017-04-01
18927,2017-04-01
17603,2017-04-01
79301,2017-04-01
11899,2017-04-01
96527,2017-04-01
64459,2017-04-01
88356,2017-04-01
77171,2017-04-01
7649,2017-04-01
93850,2017-04-01
81588,2017-04-01
2105,2017-04-01
61842,2017-04-01
63475,2017-04-01
13477,2017-04-01
25923,2017-04-01
21783,2017-04-01
22502,2017-04-01
14725,2017-04-01
40059,2017-04-01
43912,2017-04-01
34130,2017-04-01
85882,2017-04-01
38108,2017-04-01
71612,2017-04-01
82770,2017-04-01
66836,2017-04-01
83273,2017-04-01
34120,2017-04-01
37848,2017-04-01
51778,2017-04-01
24980,2017-04-01
47110,2017-04-01
28425,2017-04-01
96731,2017-04-01
94002,2017-04-01
36320,2017-04-01
3842,2017-04-01
15959,2017-04-01
32052,2017-04-01
64470,2017-04-01
87874,2017-04-01
76347,2017-04-01
59544,2017-04-01
51402,2017-04-01
50425,2017-04-01
93360,2017-04-01
34210,2017-04-01
60628,2017-04-01
30559,2017-04-01
77379,2017-04-01
3072,2017-04-01
85568,2017-04-01
53530,2017-04-01
77113,2017-04-01
63612,2017-04-01
87606,2017-04-01
79028,2017-04-01
67787,2017-04-01
5157,2017-04-01
28217,2017-04-01
81698,2017-04-01
6240,2017-04-01
82386,2017-04-01
61559,2017-04-01
60118,2017-04-01
11700,2017-04-01
53423,2017-04-01
6581,2017-04-01
46515,2017-04-01
86242,2017-04-01
28875,2017-04-01
35642,2017-04-01
63633,2017-04-01
20626,2017-04-01
63478,2017-04-01
88692,2017-04-01
84948,2017-04-01
33456,2017-04-01
54088,2017-04-01
63498,2017-04-01
23770,2017-04-01
25861,2017-04-01
12147,2017-04-01
63278,2017-04-01
27605,2017-04-01
19334,2017-04-01
21045,2017-04-01
63870,2017-04-01
22240,2017-04-01
29169,2017-04-01
72100,2017-04-01
13946,2017-04-01
25943,2017-04-01
94467,2017-04-01
39102,2017-04-01
33108,2017-04-01
84490,2017-04-01
77626,2017-04-01
790,2017-04-01
1130,2017-04-01
40918,2017-04-01
40357,2017-04-01
17776,2017-04-01
68911,2017-04-01
92779,2017-04-01
34078,2017-04-01
34808,2017-04-01
17168,2017-04-01
18389,2017-04-01
22665,2017-04-01
56642,2017-04-01
22640,2017-04-01
93040,2017-04-01
83263,2017-04-01
88991,2017-04-01
8379,2017-04-01
19451,2017-04-01
14653,2017-04-01
42182,2017-04-01
44716,2017-04-01
30994,2017-04-01
95198,2017-04-01
49298,2017-04-01
1274,2017-04-01
17374,2017-04-01
22681,2017-04-01
8248,2017-04-01
85724,2017-04-01
29601,2017-04-01
61894,2017-04-01
37131,2017-04-01
25270,2017-04-01
38573,2017-04-01
87407,2017-04-01
81989,2017-04-01
5408,2017-04-01
85218,2017-04-01
30043,2017-04-01
67903,2017-04-01
1248,2017-04-01
33390,2017-04-01
92849,2017-04-01
96015,2017-04-01
31999,2017-04-01
59000,2017-04-01
5082,2017-04-01
86369,2017-04-01
97644,2017-04-01
49993,2017-04-01
51701,2017-04-01
43136,2017-04-01
26388,2017-04-01
42592,2017-04-01
95192,2017-04-01
75010,2017-04-01
92383,2017-04-01
69734,2017-04-01
74544,2017-04-01
5047,2017-04-01
90783,2017-04-01
77659,2017-04-01
95623,2017-04-01
4280,2017-04-01
32300,2017-04-01
30352,2017-04-01
31247,2017-04-01
8245,2017-04-01
84041,2017-04-01
70595,2017-04-01
11584,2017-04-01
96514,2017-04-01
89838,2017-04-01
52187,2017-04-01
55184,2017-04-01
76853,2017-04-01
62662,2017-04-01
80568,2017-04-01
39941,2017-04-01
87123,2017-04-01
41106,2017-04-01
96792,2017-04-01
29626,2017-04-01
68754,2017-04-01
56325,2017-04-01
28373,2017-04-01
4538,2017-04-01
93103,2017-04-01
7604,2017-04-01
62794,2017-04-01
22730,2017-04-01
57538,2017-04-01
21386,2017-04-01
22615,2017-04-01
72340,2017-04-01
46556,2017-04-01
33121,2017-04-01
98148,2017-04-01
28224,2017-04-01
56026,2017-04-01
44726,2017-04-01
97813,2017-04-01
65742,2017-04-01
12636,2017-04-01
79509,2017-04-01
8535,2017-04-01
89376,2017-04-01
47645,2017-04-01
49260,2017-04-01
7393,2017-04-01
31815,2017-04-01
42094,2017-04-01
54644,2017-04-01
55572,2017-04-01
17542,2017-04-01
46189,2017-04-01
50801,2017-04-01
89049,2017-04-01
21409,2017-04-01
36415,2017-04-01
10539,2017-04-01
87259,2017-04-01
90786,2017-04-01
32832,2017-04-01
46555,2017-04-01
40202,2017-04-01
46866,2017-04-01
94535,2017-04-01
85616,2017-04-01
95439,2017-04-01
10917,2017-04-01
32701,2017-04-01
86746,2017-04-01
38115,2017-04-01
56432,2017-04-01
49374,2017-04-01
15779,2017-04-01
27396,2017-04-01
28832,2017-04-01
77775,2017-04-01
48120,2017-04-01
23670,2017-04-01
57523,2017-04-01
18625,2017-04-01
61968,2017-04-01
85408,2017-04-01
32089,2017-04-01
76451,2017-04-01
89828,2017-04-01
78451,2017-04-01
51205,2017-04-01
40465,2017-04-01
5769,2017-04-01
45693,2017-04-01
77892,2017-04-01
61390,2017-04-01
75799,2017-04-01
51324,2017-04-01
58690,2017-04-01
44045,2017-04-01
45360,2017-04-01
49572,2017-04-01
11391,2017-04-01
45391,2017-04-01
34116,2017-04-01
86341,2017-04-01
97394,2017-04-01
46346,2017-04-01
36998,2017-04-01
27363,2017-04-01
14626,2017-04-01
34812,2017-04-01
51862,2017-04-01
44498,2017-04-01
32613,2017-04-01
84994,2017-04-01
15181,2017-04-01
24509,2017-04-01
85658,2017-04-01
50752,2017-04-01
43262,2017-04-01
60834,2017-04-01
97774,2017-04-01
74593,2017-04-01
10334,2017-04-01
50649,2017-04-01
93194,2017-04-01
10184,2017-04-01
63752,2017-04-01
30154,2017-04-01
77901,2017-04-01
96712,2017-04-01
27089,2017-04-01
48892,2017-04-01
10367,2017-04-01
66981,2017-04-01
90092,2017-04-01
89179,2017-04-01
95010,2017-04-01
74995,2017-04-01
84325,2017-04-01
39669,2017-04-01
38902,2017-04-01
10187,2017-04-01
27144,2017-04-01
93308,2017-04-01
35968,2017-04-01
12209,2017-04-01
402,2017-04-01
17721,2017-04-01
88041,2017-04-01
79662,2017-04-01
15824,2017-04-01
60065,2017-04-01
13362,2017-04-01
30201,2017-04-01
85464,2017-04-01
45603,2017-04-01
11611,2017-04-01
78838,2017-04-01
61280,2017-04-01
33624,2017-04-01
29746,2017-04-01
56792,2017-04-01
38808,2017-04-01
10320,2017-04-01
50962,2017-04-01
89718,2017-04-01
2259,2017-04-01
28811,2017-04-01
93664,2017-04-01
94739,2017-04-01
10739,2017-04-01
89038,2017-04-01
69356,2017-04-01
90617,2017-04-01
75375,2017-04-01
92863,2017-04-01
41738,2017-04-01
72709,2017-04-01
32647,2017-04-01
61898,2017-04-01
43658,2017-04-01
55528,2017-04-01
69903,2017-04-01
60006,2017-04-01
13458,2017-04-01
85660,2017-04-01
434,2017-04-01
82941,2017-04-01
15873,2017-04-01
4690,2017-04-01
23360,2017-04-01
69256,2017-04-01
14776,2017-04-01
21787,2017-04-01
63018,2017-04-01
34981,2017-04-01
53421,2017-04-01
13572,2017-04-01
40753,2017-04-01
38840,2017-04-01
10878,2017-04-01
65004,2017-04-01
65070,2017-04-01
75777,2017-04-01
88816,2017-04-01
72807,2017-04-01
82954,2017-04-01
10044,2017-04-01
78886,2017-04-01
93108,2017-04-01
73813,2017-04-01
74049,2017-04-01
6662,2017-04-01
34171,2017-04-01
24665,2017-04-01
57708,2017-04-01
25336,2017-04-01
72579,2017-04-01
90509,2017-04-01
23323,2017-04-01
88152,2017-04-01
85653,2017-04-01
63897,2017-04-01
29422,2017-04-01
82879,2017-04-01
67318,2017-04-01
17980,2017-04-01
44412,2017-04-01
94452,2017-04-01
26765,2017-04-01
56306,2017-04-01
94450,2017-04-01
44993,2017-04-01
24875,2017-04-01
22865,2017-04-01
23087,2017-04-01
69951,2017-04-01
63679,2017-04-01
33257,2017-04-01
7638,2017-04-01
13514,2017-04-01
24307,2017-04-01
35868,2017-04-01
61413,2017-04-01
53472,2017-04-01
24377,2017-04-01
82909,2017-04-01
76542,2017-04-01
95475,2017-04-01
78491,2017-04-01
31655,2017-04-01
39354,2017-04-01
58676,2017-04-01
30158,2017-04-01
58165,2017-04-01
27678,2017-04-01
60583,2017-04-01
9144,2017-04-01
62012,2017-04-01
15438,2017-04-01
85609,2017-04-01
54689,2017-04-01
61402,2017-04-01
33877,2017-04-01
12824,2017-04-01
82238,2017-04-01
38606,2017-04-01
60042,2017-04-01
60630,2017-04-01
61184,2017-04-01
96588,2017-04-01
22967,2017-04-01
46595,2017-04-01
80724,2017-04-01
93079,2017-04-01
32121,2017-04-01
16204,2017-04-01
23340,2017-04-01
4036,2017-04-01
21209,2017-04-01
24146,2017-04-01
71658,2017-04-01
69896,2017-04-01
10502,2017-04-01
83253,2017-04-01
61322,2017-04-01
163,2017-04-01
31881,2017-04-01
42526,2017-04-01
47889,2017-04-01
80301,2017-04-01
93568,2017-04-01
16855,2017-04-01
62607,2017-04-01
50339,2017-04-01
82434,2017-04-01
13988,2017-04-01
60724,2017-04-01
48111,2017-04-01
55245,2017-04-01
31657,2017-04-01
63137,2017-04-01
61838,2017-04-01
24394,2017-04-01
36703,2017-04-01
13785,2017-04-01
73932,2017-04-01
37094,2017-04-01
64730,2017-04-01
97426,2017-04-01
91855,2017-04-01
50354,2017-04-01
1121,2017-04-01
2449,2017-04-01
16437,2017-04-01
76895,2017-04-01
51951,2017-04-01
52288,2017-04-01
94402,2017-04-01
73356,2017-04-01
45731,2017-04-01
68262,2017-04-01
55604,2017-04-01
84849,2017-04-01
5351,2017-04-01
62145,2017-04-01
44131,2017-04-01
38741,2017-04-01
28878,2017-04-01
8818,2017-04-01
98491,2017-04-01
22687,2017-04-01
81882,2017-04-01
33958,2017-04-01
8342,2017-04-01
26929,2017-04-01
52149,2017-04-01
56568,2017-04-01
88434,2017-04-01
95959,2017-04-01
17244,2017-04-01
88502,2017-04-01
52421,2017-04-01
58822,2017-04-01
68507,2017-04-01
94163,2017-04-01
7098,2017-04-01
64073,2017-04-01
20018,2017-04-01
7933,2017-04-01
75593,2017-04-01
7872,2017-04-01
10183,2017-04-01
50458,2017-04-01
14662,2017-04-01
39329,2017-04-01
50279,2017-04-01
10676,2017-04-01
50527,2017-04-01
23630,2017-04-01
49389,2017-04-01
80543,2017-04-01
9344,2017-04-01
24846,2017-04-01
20399,2017-04-01
64930,2017-04-01
52011,2017-04-01
24048,2017-04-01
21128,2017-04-01
38765,2017-04-01
22602,2017-04-01
72296,2017-04-01
40097,2017-04-01
77540,2017-04-01
75841,2017-04-01
47935,2017-04-01
54389,2017-04-01
59833,2017-04-01
75359,2017-04-01
13803,2017-04-01
82120,2017-04-01
16522,2017-04-01
54074,2017-04-01
2210,2017-04-01
56799,2017-04-01
40387,2017-04-01
53105,2017-04-01
59739,2017-04-01
23505,2017-04-01
7743,2017-04-01
37927,2017-04-01
73336,2017-04-01
1719,2017-04-01
8716,2017-04-01
15862,2017-04-01
84705,2017-04-01
22476,2017-04-01
36372,2017-04-01
94929,2017-04-01
61164,2017-04-01
33225,2017-04-01
77191,2017-04-01
58719,2017-04-01
84587,2017-04-01
84116,2017-04-01
68930,2017-04-01
98531,2017-04-01
65620,2017-04-01
87829,2017-04-01
41665,2017-04-01
16147,2017-04-01
88613,2017-04-01
58049,2017-04-01
41866,2017-04-01
77114,2017-04-01
85848,2017-04-01
95985,2017-04-01
25460,2017-04-01
53596,2017-04-01
47538,2017-04-01
98102,2017-04-01
86461,2017-04-01
89420,2017-04-01
11263,2017-04-01
38917,2017-04-01
47187,2017-04-01
27553,2017-04-01
50918,2017-04-01
92105,2017-04-01
98877,2017-04-01
74071,2017-04-01
17907,2017-04-01
64536,2017-04-01
66979,2017-04-01
54279,2017-04-01
85271,2017-04-01
87815,2017-04-01
91614,2017-04-01
2124,2017-04-01
23601,2017-04-01
27118,2017-04-01
95015,2017-04-01
61529,2017-04-01
43836,2017-04-01
15976,2017-04-01
12971,2017-04-01
8915,2017-04-01
48476,2017-04-01
45936,2017-04-01
69458,2017-04-01
70466,2017-04-01
86193,2017-04-01
45251,2017-04-01
22286,2017-04-01
61506,2017-04-01
44158,2017-04-01
53832,2017-04-01
41506,2017-04-01
4918,2017-04-01
66562,2017-04-01
20964,2017-04-01
32952,2017-04-01
5902,2017-04-01
26090,2017-04-01
41250,2017-04-01
65727,2017-04-01
14644,2017-04-01
92091,2017-04-01
63013,2017-04-01
45632,2017-04-01
63033,2017-04-01
87277,2017-04-01
42170,2017-04-01
17925,2017-04-01
26080,2017-04-01
20060,2017-04-01
58516,2017-04-01
5984,2017-04-01
49938,2017-04-01
20337,2017-04-01
4709,2017-04-01
78996,2017-04-01
12446,2017-04-01
85996,2017-04-01
70295,2017-04-01
90365,2017-04-01
23376,2017-04-01
72125,2017-04-01
46605,2017-04-01
15945,2017-04-01
87683,2017-04-01
73945,2017-04-01
40450,2017-04-01
16133,2017-04-01
97801,2017-04-01
16861,2017-04-01
86820,2017-04-01
31456,2017-04-01
1953,2017-04-01
19622,2017-04-01
58666,2017-04-01
32003,2017-04-01
70440,2017-04-01
68005,2017-04-01
87826,2017-04-01
62002,2017-04-01
32243,2017-04-01
92747,2017-04-01
68182,2017-04-01
15452,2017-04-01
64233,2017-04-01
23832,2017-04-01
69168,2017-04-01
27381,2017-04-01
40305,2017-04-01
53841,2017-04-01
474,2017-04-01
16598,2017-04-01
57624,2017-04-01
73899,2017-04-01
98775,2017-04-01
51491,2017-04-01
23835,2017-04-01
53448,2017-04-01
73794,2017-04-01
43514,2017-04-01
171,2017-04-01
25502,2017-04-01
32156,2017-04-01
21254,2017-04-01
36964,2017-04-01
43439,2017-04-01
58843,2017-04-01
69787,2017-04-01
70839,2017-04-01
36474,2017-04-01
31439,2017-04-01
36173,2017-04-01
86624,2017-04-01
64150,2017-04-01
10754,2017-04-01
35207,2017-04-01
40073,2017-04-01
30418,2017-04-01
23515,2017-04-01
75566,2017-04-01
11816,2017-04-01
47069,2017-04-01
93293,2017-04-01
96208,2017-04-01
97961,2017-04-01
20177,2017-04-01
64206,2017-04-01
9272,2017-04-01
51943,2017-04-01
98859,2017-04-01
11332,2017-04-01
85959,2017-04-01
54133,2017-04-01
76904,2017-04-01
6847,2017-04-01
78342,2017-04-01
91148,2017-04-01
28132,2017-04-01
67133,2017-04-01
45136,2017-04-01
42245,2017-04-01
63611,2017-04-01
25356,2017-04-01
64403,2017-04-01
10039,2017-04-01
49510,2017-04-01
25166,2017-04-01
95865,2017-04-01
49053,2017-04-01
7246,2017-04-01
85312,2017-04-01
54095,2017-04-01
34439,2017-04-01
8725,2017-04-01
55440,2017-04-01
35077,2017-04-01
9298,2017-04-01
60966,2017-04-01
33315,2017-04-01
94180,2017-04-01
76942,2017-04-01
55594,2017-04-01
32484,2017-04-01
38615,2017-04-01
31638,2017-04-01
45626,2017-04-01
35641,2017-04-01
37521,2017-04-01
95103,2017-04-01
71075,2017-04-01
76732,2017-04-01
64995,2017-04-01
17969,2017-04-01
76160,2017-04-01
65822,2017-04-01
33646,2017-04-01
40448,2017-04-01
40766,2017-04-01
12505,2017-04-01
16707,2017-04-01
62375,2017-04-01
32279,2017-04-01
5652,2017-04-01
49908,2017-04-01
16304,2017-04-01
31311,2017-04-01
98160,2017-04-01
54272,2017-04-01
69593,2017-04-01
32297,2017-04-01
44753,2017-04-01
26814,2017-04-01
18806,2017-04-01
66293,2017-04-01
